over_number,commentary_data,timestamp
5.6," Khaleel Ahmed to Hardik Pandya,  Caught by Abishek Porel!! That's a peach from Khaleel Ahmed! , in-angling length ball from round the wicket that straightens off the deck. Hardik Pandya gets squared up and only manages an outside edge. Easy grab for Abishek Porel and GT lose three wickets in the powerplay. The line forced the batter to play at it.  ",1680626324072
7.4,"Kuldeep Yadav to Sai Sudharsan, no run, Abishek Porel is celebrating. Sai Sudharsan shakes his head and even the umpire is unmoved. DC send it upstairs. An appeal for caught behind. Too close to be cutting, was there a faint under-edge? Flat line on UltraEdge. The onfield call stays and  It was the googly from Kuldeep and don't think the batter picked it",1680627074607
8.5,"Mukesh Kumar to Sai Sudharsan, , super shot! Width on offer, off-speed (116.8kph) again, Sai Sudharsan spots it and gets the placement spot-on. Waits for it on the back foot and scythes it powerfully wide of extra cover",1680627502833
9.2," Kuldeep Yadav to Shankar, , good comeback from Shankar! Kuldeep Yadav overpitches outside off, Shankar reaches out, gets under it and thumps it over the bowler's head. Kuldeep jumps in his followthrough but to no avail ",1680627624525
10.5," Mitchell Marsh to Shankar, , 128.7kph, dug in short, Shankar picks the length early, waits for it on the back foot and stylishly pulls it over mid-wicket. Made it look so easy ",1680628011369
11.1," Khaleel Ahmed to Shankar, , short ball from round the wicket and Shankar goes after it. Swivels across and pulls it away through backward square leg. Got into a good position and uses the bowler's angle to his advantage ",1680628163155
11.5," Khaleel Ahmed to Shankar, 1 run, 134.6kph, short of a good length ball, punched to sweeper cover. 100 up for GT! ",1680628364270
12.2," Nortje to Sai Sudharsan, 1 run, , banged in short, Sai Sudharsan plays a half-hearted pull shot and the ball ballons up off the top-edge. Abishek Porel runs towards backward square leg and dives but the ball is just out of his reach. The single brings up the  ",1680628535110
13.2,"Mitchell Marsh to Shankar,  Lbw!! That looks plumb but the umpire is unmoved. Slower delivery from Marsh and Shankar missed it as he looked to play it across the line. Didn't spot the change of pace and was early into his flick, perhaps looked like a sweep, after crouching a bit. It was the leg-cutter from Marsh. Clearly no bat. Over to ball-tracking and it's  The 53-run stand has been broken. Marsh forced his captain to send it upstairs. ",1680628915651
14.1,"Kuldeep Yadav to Miller, no run, 81.3kph, vociferous appeal for lbw and up goes the finger. Miller is quick to review it. Over the wicket, tossed up scrambled seam ball and Miller is beaten on the inside edge as he gets forward to work it through mid-on/midwicket. Waiting for ball-tracking.  Successful review. The ball went missed the leg-stump. It was probably the googly",1680629438324
15.4," Mukesh Kumar to Miller, , 132.4kph, harmless short ball, waist-high, sits up nicely for Miller to put it away. The left-hander has ample to time to wait for it and muscle the pull over deep mid-wicket ",1680629848865
15.5," Mukesh Kumar to Miller, , it's full and wide of off, Miller bends his back leg and biffs it over long-on for a 76m six. With mid-on inside the circle, that was a safe shot ",1680629972385
15.6," Mukesh Kumar to Miller, , 132.4, pitched up outside off and Miller batters it away through extra cover.  ",1680630026779
16.3," Nortje to Sai Sudharsan, ,  Dug in short at , Sai Sudharsan hops and smartly periscopes it over vacant first slip. One bounce and into the fence. Top knock from the left-hander! ",1680630185885
16.6," Nortje to Sai Sudharsan, , there's the killer blow! Short ball angled in, Sai Sudharsan gets inside the line and pulls it up and over fine leg. Used the bowler's pace to his advantage ",1680630315709
17.2," Khaleel Ahmed to Miller, , fullish delivery, driven uppishly away from the fielder inside the 30-yard circle. Dribbles away to deep extra cover for four ",1680630483473
17.3," Khaleel Ahmed to Miller, 1 run, 133kph, length ball, turned away to backward square leg.  ",1680630519210
