over_number,commentary_data,timestamp
16.6," Chahal to Miller, , Killer Miller has arrived. A tossed up delivery by Chahal and Miller clubs this over deep mid-wicket for half-a-dozen. With one more over of spin to go, GT have a chance to score big with Miller still out there ",1681658474047
17.3," Boult to Abhinav Manohar, ,  Rocks back in the crease, gets into position and clubs it over long-on for a massive 85 metre six. Boult on the back foot ",1681658644052
17.4," Boult to Abhinav Manohar, ,  A low full toss on off and Abhinav Manohar has pummeled it over long-off for back-to-back sixes ",1681658687346
18.3,"Zampa to Miller, , rocks back in the crease and hammers the pull towards deep mid-wicket for four runs",1681658908667
18.5," Zampa to Abhinav Manohar, , tossed up delivery by Zampa, right into the slot, Abhinav Manohar stands tall and launches it over long-on for an 89 metre six. High and handsome, almost out of the park! ",1681658979761
18.6,"Zampa to Abhinav Manohar,  Caught by Padikkal!! Zampa has the last laugh! Goes full and wide outside off, Abhinav Manohar looks to go big against Zampa again and ends up slicing it towards point. No timing whatsoever and it's an easy catch for Padikkal. ",1681659024046
19.2," Sandeep Sharma to Miller, , Sandeep Sharma goes full outside off, Miller goes deep inside the crease and spanks it over cover for four runs. Struck that really hard ",1681659233094
19.3," Sandeep Sharma to Miller, , back-to-back boundaries. Full and wide outside off, Miller throws his hands at it, gets a thick outside edge that flies past short third man ",1681659284785
19.4," Sandeep Sharma to Miller,  Caught by Hetmyer!! End of Miller's pyrotechnics. A low full toss outside off, Miller throws the kitchen sink at it, miscues it towards deep cover and Hetmyer stationed near the fence takes it. Misses out on his fifty by a boundary.  ",1681659351074
19.5," Sandeep Sharma to Rashid Khan,  Rashid Khan Run Out!! 1 run completed. Rashid has slapped this short ball towards long-on and he initially called for two. The fielder from the deep does well though as he fires in a flat throw at the bowler's end. Rashid tries to get back in, but the bowler whips off the bails in a flash. Rashid's bat was on the line, and he's run-out by a whisker.  ",1681659604223
1.3," Hardik Pandya to Jaiswal,  Caught by Shubman Gill!!  Short and quick outside off, some extra bounce on offer. This was angled across and Jaiswal has a poke at it. A regulation outside edge is induced and Gill at slip takes a comfortable catch. All-rounder Hardik in action tonight!  ",1681660899290
2.5," Shami to Buttler,  Bowled!!  This one swings in sharply and Buttler looks to scoop this towards the leg-side. Gets beaten comprehensively due to the movement and the off-stump has been rattled. Shami pumps the air as he is delighted. Royals in trouble having lost both their openers so early! Not a familiar territory for them.  ",1681661266338
3.1," Hardik Pandya to Padikkal, , drifting on the pads and Padikkal has flicked it uppishly over mid-wicket for the first boundary of the innings ",1681661437000
3.6," Hardik Pandya to Samson, , fantastic timing! Short of a length outside off, Samson times his cut through backward point as the ball races away to the fence at the rate of knots ",1681661679849
4.5," Shami to Padikkal, ,  Shami errs in line, drifts on the batter's pads and Padikkal has flicked it away with ease over deep backward square leg ",1681661891110
4.6," Shami to Padikkal, 1 run,  Slashes away from his body outside off, and gets a thick outside edge. Flies quickly to Gill who gets his hands to it, but fails to latch on to it. Think Gill has injured himself while attempting that catch, he has walked off the field with the physio ",1681661943926
5.4," Hardik Pandya to Padikkal, , on a length outside off, Padikkal latches on to it and launches it over wide long-off for a clean six. No respect shown to the opposition skipper whatsoever ",1681662157367
6.2," Alzarri Joseph to Samson, ,  Short and quick at the hips, Samson stands tall and swipes it over deep square leg for a well-timed six. No fast bowler likes that. The comeback better be a good one ",1681662433360
6.5," Alzarri Joseph to Padikkal, , on a length outside off, Padikkal stays put and lofts this over the infield at cover. This one almost goes the distance ",1681662573619
7.4," Hardik Pandya to Samson, no run, GT burn a review!! This was pitched fuller and angles in sharply to get Samson on the knee roll. But the ball was doing too much and going down leg ",1681662893799
7.5," Hardik Pandya to Samson, , What a shot!! That's some reply from Sanju Samson. On a length and slightly wider, Samson with a checked drive between extra cover and mid-off. Races away for four... ",1681662922839
8.3," Rashid Khan to Padikkal,  Caught by Mohit Sharma!! Wicket straight away for Rashid. Padikkal decided this was the over to target, and charged out to the spinner's googly to play a big heave. Gets a leading edge and Mohit Sharma at short third makes no mistake.  ",1681663244976
8.6," Rashid Khan to Riyan Parag, 1 run, shorter length turning into leg, punched towards deep mid-wicket off the backfoot ",1681663347409
10.3," Rashid Khan to Riyan Parag,  Caught by Miller!! Gone!! Riyan Parag had to go for the big shot, this was a quick leg spinner leaving the batter. Parag went for a flashy drive down the ground - goes hard and flat towards long-off and Miller takes a nice catch as the ball was dying on him.  ",1681663767836
10.6," Rashid Khan to Samson, , OUT OF HERE!! Fraction short and turning into the pads, Samson goes back and hoists his pull deep into the stands beyond deep mid-wicket. He really needed one big shot to get going... ",1681663939295
12.2," Rashid Khan to Samson, , flat on off, Samson goes for the big shot and slaps it down the ground. Miller was hugging the ropes at long-off and jumps as high as possible, but the ball goes over... ",1681664395481
12.3," Rashid Khan to Samson, , short, Samson rocks back and pulls it hard. Didn't get it off the middle but enough muscle behind it to clear the fielder at cow corner... ",1681664406813
12.4,"Rashid Khan to Samson, , hat-trick of sixes!! This was flat and too short, Samson rocks back and this time the pull is more convincing. In front of square and over wide long-on into the stands...",1681664447844
13.1," Alzarri Joseph to Hetmyer, , once again the ball goes just over a jumping fielder. This was a slot ball on middle by Joseph. Hetmyer clears his leg for a heave through square leg - not off the middle but over Manohar's head for six ",1681664611181
13.4," Alzarri Joseph to Hetmyer, , attempted yorker but ends as a low full toss. Hetmyer slogs it between deep mid-wicket and deep square. One bounce and four... ",1681664731018
13.5," Alzarri Joseph to Hetmyer, 2 runs, short pitched delivery, pulled to the right of deep mid-wicket for a couple of runs ",1681664772716
14.2," Noor Ahmad to Samson, 1 run, flighted up just outside off, Samson pushes it to the right of Pandya at extra cover for a single. ",1681664956942
14.4," Noor Ahmad to Samson, , SIX MORE!! This was tossed up outside off, spinning away. Samson slices his big drive slightly but still manages to get enough bat on it to go past long-off ",1681665032374
14.5," Noor Ahmad to Samson, , Noor Ahmad misses his line, strays down leg and Samson flicks it to the right of short fine for a boundary ",1681665069638
14.6," Noor Ahmad to Samson,  Caught by Miller!! Big moment, Samson was the only one looking like taking the game away. A rush of blood for him as he couldn't resist himself seeing the ball in his arc on off. Toe-ends his big drive and Miller from long-off runs in, keeps his eyes on the ball throughout and completes the catch. IB1$  ",1681665121431
15.2,"Alzarri Joseph to Hetmyer, , Oh dear. This one slips out Joseph's hand. A waist high full toss and Hetmyer was just getting his bat down to protect himself. The ball takes a leading edge at flies over third-man for a six. Given no ball by the umpire but challenged by Pandya, replays show Hetmyer was out his crease and the ball would have just ended below waist. Strangely, Shami was standing well in front of the boundary rope. He didn't even jump and the ball just cleared the ropes...",1681665376794
15.4," Alzarri Joseph to Dhruv Jurel, , lovely!! A touch of class from the youngster playing his first ball. good length ball that shoots onto off, Jurel shuffles in and gives it a late dab to run it down between keeper and short third. ",1681665460193
15.6," Alzarri Joseph to Hetmyer, , smoked!! The sound was so sweet that we knew it was six straight away. Attempted yorker from Joseph which lands short of his mark. Hetmyer gets under and hammers his drive over long-on into the stands. ",1681665555644
16.1," Noor Ahmad to Dhruv Jurel, , flighted up but very wide outside off. Jurel goes chasing and drives it square. Looked like just a couple as Rashid ran in from sweeper and dived onto the ball. He stopped the ball but it deflects off his body into the fence... ",1681665760654
17.3," Rashid Khan to Hetmyer, , bad ball, straying onto leg and Hetmyer pulls it to the right of short fine for a boundary!! ",1681666095017
17.5," Rashid Khan to Hetmyer, , what a cat and mouse game here!! Rashid gives it some flight, Hetmyer steps out to the pitch - gets under it and slams over long-on. What a valuable six... ",1681666143053
18.1,"Shami to Dhruv Jurel, , Dhruv Jurel, take a bow!! Shami has figures of 1/9 so far and he was scary with that swing. But first ball in the death is a half volley onto leg, still had to be put away and Jurel whacks it over long-on.",1681666254260
18.2,"Shami to Dhruv Jurel,  Caught by Mohit Sharma!! What a riveting match this has been!! Shami goes bouncer this time, Jurel isn't afraid to play the hook but this time top-edges and Mohit Sharma from fine leg runs in to complete the catch. So many twists in this game, Abbas Mustan couldn't have written such a script...",1681666300256
18.3," Shami to Ashwin, , another twist!! Back of length outside off, Ashwin stays deep in his crease and cuts it behind square on the off side. Four more... ",1681666388754
18.4," Shami to Ashwin, , wow! Short pitched and Ashwin was ready. Very deep in his crease and pulled over deep mid-wicket. Just over the boundary ropes, but they still count as six... ",1681666427041
18.5," Shami to Ashwin,  Caught by Rahul Tewatia!! Jesus, how many more twists are we going to get. This was actually the worst ball of the over. It was full outside off, there to be hit but Ashwin slices his drive down the throat of Tewatia at backward point. Madness!!  ",1681666487246
19.1," Noor Ahmad to Hetmyer, 2 runs, short and wide, cut square of the wicket. Slightly to the right of Rashid and his throw is too wide. Allows Hetmyer to come back.  ",1681666651016
19.2," Noor Ahmad to Hetmyer, , He's done it!! Take a bow Shimron Hetmyer, punches the air and yelps in delight. Too short by Noor Ahmad, allows Hetmyer to go back and slam his pull over cow corner. A flat six, over a region where there was no deep fielder... What a sensational chase by Rajasthan!! ",1681666693050
