over_number,commentary_data,timestamp
9.6," Chakaravarthy to Dhawan, 1 run, spinning away on a length from Dhawan. He looks to cut it away but ends up chopping it away towards backward point. ",1680346243341
10.1," Umesh Yadav to Dhawan, , full and wide, Dhawan advances, reaches out and slices it away through backward point! That's beautifully timed! He had to really stretch to get to the ball, but still connected so well! ",1680346316968
10.4," Umesh Yadav to Rajapaksa, 2 runs, full outside off, Rajapaksa goes much harder at it this time, and  It falls safely though after clearing extra cover. He gets back for two and  ",1680346464267
10.6," Umesh Yadav to Rajapaksa,  Caught by Rinku Singh!! Plenty of height on this, but not enough distance! Rajapaksa holes out off a slower ball! He advances down, looks to slog through midwicket but gets it right off the toe-end. Goes very high. And it's taken comfortably by Rinku at long-on.  ",1680346565931
11.6," Narine to Jitesh Sharma, , brilliant use of the feet! Narine gives it some flight at 88kph, and Jitesh skates down to get right to the pitch before unleashing a clean swing! He tonks it down the ground for a big six! ",1680346840656
12.5," Umesh Yadav to Jitesh Sharma, , again Jitesh steps across the stumps. Wants to exploit the field with fine leg and square leg both in the ring. And Umesh plays into his hands this time as he dishes out a slower bouncer. It sits up nicely and Jitesh pulls it over short fine ",1680347085341
13.2," Southee to Jitesh Sharma, , Good length just outside off, Jitesh clears the front leg, ensures he has a stable base and launches it with a clean swing down the ground. He clears the long-off boundary comfortably! ",1680347236727
13.3," Southee to Jitesh Sharma,  Caught by Umesh Yadav!! Southee bounces back and dismisses Jitesh with the slower ball! It's an off-cutter floated up outside off, drifts away slightly in the air, Jitesh looks to slog over midwicket but it loops off a thick edge to short third. A dolly for Umesh.  ",1680347340348
13.4," Southee to Raza, , Raza is up and running straightaway! He's made this look easy! Back of a length on leg, not very short at all, but he pulls it superbly to the long leg boundary ",1680347440615
14.3,"Chakaravarthy to Dhawan,  Bowled!! Goes right through him! It's fired in at 106kph, hurries off a good length and Dhawan is beaten for pace on the back foot as he plays across the line. The ball crashes into middle and leg. ",1680347653139
15.4," Thakur to Raza, , six over cover -  Slower one floated up outside off, right in the slot, and Raza hammers it all the way ",1680348046007
16.6," Chakaravarthy to Sam Curran, , nowhere near the pitch after stepping out, but  Flat length ball that's pretty wide outside off, Curran dances down, reaches out and flat-bats it over long-on. An 87-meter hit! ",1680348502040
17.5," Narine to Raza,  Caught by Nitish Rana!! Sliced in the air, and taken comfortably at extra cover! Raza loses his shape as he backs away from the stumps, looking to go inside-out! It's a length ball turning in on off, Raza miscues it off the outside half and Rana takes a good catch running back to his left from the circle.  ",1680348742340
18.5," Thakur to Shahrukh Khan, , misses the blockhole this time, and Shahrukh capitalises! He reaches out, drills it through extra cover, and it races away to the ropes ",1680349030328
19.1," Southee to Shahrukh Khan, , slower one floated up wide of off, Shahrukh reaches out and muscles it through extra cover ",1680349144350
19.3," Southee to Sam Curran, , now he goes at the stumps to Curran, instead of going wide, and gets whacked for six! Slower one floated up on middle, Curran clears the front leg and nails it over long-on ",1680349222948
0.3," Sam Curran to Gurbaz, 1 run,  Good length on off, Gurbaz runs it down to short third man and sets off, Mandeep was struggling there, just missed too ",1680351808052
0.5," Sam Curran to Gurbaz, , Gurbaz gets going with a massive hit. That's what he can do. Comes down the track and gets to the pitch of this one, lofts and the ball sails away over wide long-on ",1680351864759
0.6," Sam Curran to Gurbaz, , half-volley on middle-stump, Gurbaz flicks and beats mid-wicket on the dive to his right, runs away and KKR are up and running with a good over first up ",1680351902600
1.1," Arshdeep Singh to Mandeep,  Caught by Sam Curran!! Arshdeep Singh takes off on his aeroplane celebration. He strikes first ball. Short on the stumps, cramps Mandeep on the pull, miscued straight to the fielder at deep square leg. Bit of extra bounce foiled the timing of Mandeep and KKR lose their first wicket.  ",1680352003866
1.3," Arshdeep Singh to Anukul Roy, , half-volley on off, Anukul Roy stays back and lofts powerfully over mid-on, just bounces short of the cushions, so will be four ",1680352171659
1.6," Arshdeep Singh to Anukul Roy,  Caught by Raza!! A big stare from Arshdeep Singh at Anukul Roy after getting the batter out. Dug in short outside off, Anukul fetched the pull but did not time it, finds mid-wicket who is on the edge of the ring. Arshdeep celebrates by staring down Anukul. Two in the over and he has given his side a dream start.  ",1680352325592
2.1," Sam Curran to Gurbaz, , half-volley on off, Gurbaz gets forward and lofts over mid-off, in the slot and he did not miss out ",1680352498331
3.5," Arshdeep Singh to Gurbaz, , Gurbaz gets lucky, gives the charge and takes it on the full, slices the drive and it's in the air, but wide of short third man ",1680352934533
4.1," Nathan Ellis to Gurbaz, no run, where was Venkatesh Iyer going? There was no run there. A slower ball on off, Gurbaz slogs and loses all shape, toe-ends to cover and Venkatesh dives to get back in, even as the throw from SRK misses ",1680353078678
4.2," Nathan Ellis to Gurbaz,  Bowled!! Nathan Ellis cleans up Gurbaz. Pace-on and Gurbaz is nowhere near the line as he comes down the track to a back of a length delivery, cuts and misses, the ball clips off-stump. Poor shot and KKR are in big trouble now.  ",1680353102776
4.4," Nathan Ellis to Nitish Rana, , this is a shot Nitish Rana plays well. On a back of a length on the body, he plays the flamingo pull, beats deep backward square leg running and diving to his left ",1680353255447
5.5," Raza to Venkatesh Iyer, , too leg-sidish. Full and sliding down, flicked between backward square leg and short fine-leg, runs away ",1680353547096
5.6," Raza to Venkatesh Iyer, , a scream of anguish from Raza, good length on off, Venkatesh Iyer goes on the back foot and punches hard, beats cover-point on the dive to his left. Two boundaries to end the over ",1680353581223
6.6," Nathan Ellis to Venkatesh Iyer, 1 run, slower ball dug in short on off, Venkatesh Iyer pulls to deep square leg ",1680353858850
7.5," Raza to Nitish Rana, , Nitish Rana premeditates the reverse-sweep and takes it from outside off, gets it over short third man, who chases it but dives way too late, takes the ball along with him to the cushions ",1680354024696
8.1," Rishi Dhawan to Nitish Rana, , Nitish Rana gets lucky, gives the charge and swings at a length delivery, the thick outside-edge flies away wide of third man ",1680354177131
8.2," Rishi Dhawan to Nitish Rana, , Rishi Dhawan hasn't started well. Bowls it on a back of a length on the stumps, Nitish Rana gets forward and sets up before smashing the pull into the crowd at deep mid-wicket ",1680354189692
8.5," Rishi Dhawan to Venkatesh Iyer, , hammered wide of long-on. Venkatesh Iyer picked the slower ball across him, pulls with all the power going behind the shot, placed it well too ",1680354307629
9.2,"Raza to Nitish Rana,  Caught by Rahul Chahar!! Straight to backward point. Was the quicker seam-up delivery on a back of a length outside off, Nitish Rana fails to keep it down and a sharp catch taken. Raza punches the air as he is thrilled. The timeout gets another wicket. ",1680354586631
10.1," Rahul Chahar to Rinku Singh,  Caught by Raza!! Rinku falls and Rahul Chahar strikes first ball. Tossed up googly outside off, Rinku Singh goes for a slogsweep and toe-ends it, was aiming to clear the biggest part of the ground, finds deep mid-wicket where Raza makes no mistake. KKR stumbling again.  ",1680354825181
11.3," Harpreet Brar to Russell, , how hard has he hit that. Was a good length delivery on the stumps, muscled through Harpreet Brar's hands, harsh to call that a drop, was hit with extreme power and goes away straight down the ground ",1680355147455
12.2," Rahul Chahar to Russell, , that's in the slot. Tossed up full on the stumps, Russell gets forward and smashes it over long-off, can't bowl there to this monster ",1680355334907
12.5," Rahul Chahar to Venkatesh Iyer, 1 run, slower googly on the stumps, Venkatesh Iyer drags the slogsweep to deep square leg - no timing at all ",1680355417223
13.2," Nathan Ellis to Russell, , mid-off is up, this is a fullish delivery on the stumps, Russell clears his front leg and muscles that wide of mid-off, in the air but no chance of catching that ",1680355582956
13.3," Nathan Ellis to Russell, 2 runs,  Nathan Ellis digs this in short at off-pace on the stumps, Russell pulls and the top-edge loops to him, he is running back and drops it as it goes through his hands. Should have been taken ",1680355641770
13.4," Nathan Ellis to Venkatesh Iyer, , , the free-hit is a half-volley on the stumps, seam-up and Venkatesh Iyer just holds his shape and lofts clean over long-on, did not try to hit it too hard, relied on timing as he leant back. And again Nathan Ellis has overstepped. Poor. Very poor ",1680355795494
14.3," Sam Curran to Russell, , slammed over wide long-on. It's a low full-toss on the stumps, Russell clouts that over mid-wicket, such a clean strike ",1680356229288
14.4," Sam Curran to Russell, , cheeky and effective. Russell was cramped by this short ball on the stumps, as he leant back, he just guides with an open face, using the bat like a ramp, over backward point and short third man ",1680356272980
14.5," Sam Curran to Russell,  Caught by Raza!! Is that the game? The short ball dug in off-pace on the stumps, Russell does not get hold of the pull and holes out to deep mid-wicket. Raza takes it and Russell is aghast as he curses himself and walks off. Now the odds are against KKR. Sam Curran comes back well to get the massive wicket.  ",1680356318933
14.6," Sam Curran to Thakur, , what a shot! I0$. A short of length delivery on the stumps, seam-up and he has just casually whipped that from there over deep mid-wicket, pristine timing and it sails away ",1680356417375
15.3," Arshdeep Singh to Venkatesh Iyer,  Caught by Rahul Chahar!! Arshdeep Singh strikes again. Digs it in short outside off, rises high and Venkatesh Iyer is on his toes trying to guide that, can only find backward point for a simple catch. Arshdeep Singh is blowing kisses into thin air as he celebrates.  ",1680356590244
15.6," Arshdeep Singh to Narine, , Narine can tonk them. A slower ball off-cutter on a length on off, angling into Narine who heaves it superbly over the deep mid-wicket fence, ends the over well ",1680356793833
