over_number,commentary_data,timestamp
8.4," M Bracewell to Suryakumar Yadav, , tossed up ball wide outside off, Suryakumar Yadav reaches out to it and lofts it over extra cover. The sweeper cover fielder puts in a dive to his right but can't stop it ",1680446912909
8.5," M Bracewell to Suryakumar Yadav,  Caught by Shahbaz Ahmed!! Suryakumar Yadav had got off to a start tonight but he finds a way to get himself out. That's what happens when you don't have runs under your belt. A harmless short ball outside off, Suryakumar Yadav rocks back and cuts it but doesn't bother to keep it down. The ball flies towards Shahbaz at backward point and he pouches it safely.  ",1680446983598
8.6," M Bracewell to Nehal Wadhera, , slower through the air and on a length outside off, Nehal Wadhera places it past the slip fielder. The fielder from backward point gives it a chase and slides near the fence but the ball wins the race.  ",1680447197283
9.4,"Karn Sharma to Nehal Wadhera, no run,  A length ball around leg, Nehal Wadhera looks to work it across but is hit on the front pad. After a lot of deliberation, Faf takes the review as Karthik signalled him to do that. The replay shows it pitched outside leg",1680447426392
10.1," M Bracewell to Tilak Varma, , superb from Tilak Varma, turns himself around, it's tossed up on leg-stump, he reverse-sweeps over backward point and gets it away for four ",1680447569007
11.1," Maxwell to Tilak Varma, , Tilak Varma welcomes Maxwell with a six. Tossed up on the stumps, he comes down the track and lofts clean over long-on for six ",1680447790992
11.2," Maxwell to Tilak Varma, , superb use of the feet, Maxwell dragged the length back, back of a length on the stumps, Tilak Varma goes on the back foot and pulls hard and wide of deep mid-wicket ",1680447830585
11.6," Maxwell to Nehal Wadhera, 2 runs, length ball outside off, cut wide of sweeper cover and Siraj gets across and cuts it off with a tumble, Nehal Wadhera is in and the throw from Siraj to Karthik is a tad too late ",1680448044621
12.1," Akash Deep to Tilak Varma, , Tilak Varma is lucky, he was down on his haunches looking for the scoop, but it takes the glove and runs away to third man beating the fielder. Akash Deep looks on puzzled ",1680448136495
13.3," Karn Sharma to Nehal Wadhera, , dragged down on the stumps, Nehal Wadhera goes on the back foot and pulls meatily over deep mid-wicket, was a poor delivery and Wadhera cashed in ",1680448453069
13.4," Karn Sharma to Nehal Wadhera, ,  Tilak Varma hugs Nehal Wadhera. It was flighted outside off, Nehal Wadhera gets forward and uses his long levers, a massive massive hit ",1680448488558
13.5," Karn Sharma to Nehal Wadhera,  Caught by Kohli!! Karn Sharma has the last laugh. Tosses it up full and Nehal Wadhera can't get under this, gets forward to loft and it's a flat hit straight to the fielder at long-on. Kohli won't drop that. Good cameo but he has to go now.  ",1680448580101
14.1," Harshal Patel to Tim David, 1 run, fullish and inswing into Tim David who gets forward to push to long-on ",1680448756962
15.3," Karn Sharma to Tim David,  Bowled!! Karn Sharma punches the air in delight. Drifts into middle and leg, turns away after pitching, Tim David aims for a big slogsweep and misses, the stumps are messed up. Big wicket that. Now RCB can pile on the pressure.  ",1680449241495
15.6," Karn Sharma to Hrithik Shokeen, , poor delivery, short and down leg, Hrithik Shokeen went low and pulls it away to the fine-leg fence, placed it to get a handy boundary ",1680449405159
16.1," Akash Deep to Tilak Varma, ,  A back of a length delivery on the stumps, Tilak Varma slugs it away over deep square leg, nearly into the second tier. Points to the MI crest on his jersey and pumps his fist ",1680449496832
16.4," Akash Deep to Tilak Varma, no run, Tilak Varma moves across his stumps, but this wide yorker is still further away, left alone and a wide called. But . Clearly wide of the tramline on the off-side - let's see what the third ump decides.  of Tilak as he has moved across with his left foot outside the off-stump. A dot and DK was the man who has to get the credit for that ",1680449741366
16.5," Akash Deep to Tilak Varma, , slower short ball at Tilak Varma who pulls and the top-edge flies away to the fine-leg fence ",1680449755851
17.1," Harshal Patel to Hrithik Shokeen,  Caught by du Plessis!! Superb catch by Faf at mid-off. Full outside off, Hrithik Shokeen gets forward and actually lofts well, but Faf anticipated it well and moved back to take it over his shoulder as he cups it with two hands and tumbles to ground. Made it simple due to his athletic ability.  ",1680449918150
17.6," Harshal Patel to Tilak Varma, , length delivery and width outside off, bad ball, Tilak Varma scythes it hard and to the sweeper cover fence. Faf has a word with Harshal Patel after that ",1680450210656
18.4," Siraj to Tilak Varma, , nice. Mid-off was up and Tilak Varma comes down the track, gets outside the leg-stump and lofts the length delivery with a straight bat wide of mid-off ",1680450591187
18.5," Siraj to Tilak Varma, , Tilak Varma is turning it on. Deep square leg was in, this is a length delivery on the stumps, dragged wide of that man and into the gap, was more of a thick inside-edge ",1680450675675
19.1," Harshal Patel to Arshad Khan, 2 runs, full on the pads, flicked away wide of deep mid-wicket and they take two. 150 comes up ",1680450800527
19.2," Harshal Patel to Arshad Khan, , Arshad Khan can strike them. He stands back and hammers the back of a length delivery just outside off flat over deep mid-wicket. A powerful biff that one. Even Faf is left with his mouth open ""ooohing"" in admiration ",1680450831854
19.4," Harshal Patel to Tilak Varma, , slower short ball at Tilak Varma who does well to control the pull, places it through square leg and beats Bracewell to his right from deep backward square leg ",1680450919610
19.5," Harshal Patel to Tilak Varma, , 1 run, over the waist no-ball as the full-toss slips out, Tilak Varma is surprised and can only find cover.  - but will lose it, as it is over the waist and clearly over ",1680450959777
19.6," Harshal Patel to Tilak Varma, , Tilak Varma ends on a high. The slower ball full on the stumps, Tilak Varma gets forward and helicopters the flick, just clears long-on and that is a fine end to MI's innings ",1680451103861
1.2," Arshad Khan to Kohli, , too straight and that's into Kohli's strength, full inswinger on middle-stump, flicked wide of short fine-leg, who dives to his left but cant' get there ",1680452458540
2.1," Behrendorff to du Plessis, , all timing. du Plessis comes down the track and meets the length delivery on the rise, timed the cover drive past the off-side field ",1680452651686
2.3," Behrendorff to du Plessis, , du Plessis has been in fine nick in all the T20 leagues around the world recently. Gives Behrendorff the charge and flicks the length delivery over mid-wicket, all the way ",1680452719559
2.4,"Behrendorff to du Plessis, , another one. A slower ball on a fuller length outside off, in the slot, du Plessis stays back and hammers it over long-off. Another clean strike",1680452759866
3.1," Jofra Archer to Kohli, no run,  A hard length delivery outside off, Kohli makes room and miscues the drive, went to Jofra Archer's left, who did not get down in time to snaffle that. Was not anticipating that. Got hands and dropped it ",1680452921897
3.2," Jofra Archer to Kohli, , back of a length outside off, Kohli stays besides the line of the ball and guides it between backward point and short third man, pure placement that ",1680452962147
3.5," Jofra Archer to Kohli, , a flat six. Kohli takes on Jofra Archer and sends him over long-off. Was the leg-cutter slower ball outside off and Kohli comes down the track to slam it flat ",1680453076124
4.4," Chawla to du Plessis, , in the gap and wide of the off-side field. A good length delivery outside off, du Plessis cuts and picks the gap at extra-cover ",1680453279740
5.3," Jofra Archer to Kohli, , that's Kohli at his very best. Picked up the back of a length delivery outside off so quickly, transferred the weight back but was on the front foot to pull over mid-wicket. Authoritative ",1680453486751
7.2," Green to du Plessis, , superb from du Plessis. Fullish on off, du Plessis gets forward and drives between cover and mid-off, he looks in great nick ",1680453927926
7.5," Green to du Plessis, , poor ball. Green tried the slower off-cutter into the pitch, width was there, slashed over cover ",1680454034451
7.6," Green to du Plessis, , big over this. du Plessis shuffles across nonchalantly and picks the length delivery from the stumps, scoops it all the way over fine-leg - 17 off the over. Audacious batting and MI are in trouble ",1680454119251
8.1," Chawla to Kohli, , tossed up full on the stumps and too full actually, Kohli gets forward and drives straight down the ground and takes four ",1680454199981
9.3," Hrithik Shokeen to du Plessis, , that's into du Plessis' range.  A tossed up offbreak on off, he gets forward and slogsweeps over deep mid-wicket, the ball flies away ",1680454597086
9.4," Hrithik Shokeen to du Plessis, , in the slot and the long levers of du Plessis comes into play. Full on the stumps, du Plessis clears his front leg and smashes it over long-on ",1680454635044
10.3," Chawla to Kohli, , given some flight again, and this in the arc for Virat Kohli. ",1680454811285
11.1," Jofra Archer to Kohli, 2 runs, back of a length onto off, Kohli with a gentle push towards mid-wicket. So quick between the wickets to complete two runs with that stroke. There was a direct hit but Faf was back by then ",1680455043305
11.5," Jofra Archer to Kohli, 1 run, good length and straight, pushed down the ground past Archer for a single.  ",1680455181304
12.1," Behrendorff to Kohli, , banged short onto middle and leg. Kohli reads early and steps out to pull through cow corner. One bounce and into the fence... ",1680455306447
12.3," Behrendorff to du Plessis, , slower bouncer, Du Plessis gauged the length really early, held back in his crease and heaved his pull over deep mid-wicket!! ",1680455390765
12.4," Behrendorff to du Plessis, , full but angling onto the pads from round the wicket. A gentle glance through deep backward square leg by Faf du Plessis. Four more! ",1680455436708
13.3," Jofra Archer to Kohli, , short and tried to test Kohli with the extra pace on the body. The former RCB captain says thank you very much and effortlessly pulls over deep square leg for a sixer!! ",1680455655386
14.1," Arshad Khan to Kohli, , What a hit!! In all fairness a slot ball on middle by Arshad Khan, Kohli clears his leg and gives it an almighty swing over deep mid-wicket. That was six on any ground, forget the smallest IPL ground... ",1680455954333
14.2," Arshad Khan to Kohli, 2 runs, Dropped!! This was the chance. It was a full delivery on the pads, flicked straight to Hritik Shokeen at deep mid-wicket. Pops in and out his hand... ",1680456017861
14.5," Arshad Khan to du Plessis,  Caught by Tim David!! Finally a wicket!! This was the slower length ball, Faf is beaten by the lack of pace. Goes through his slog a bit too early and gets no timing. Goes high but lands in the hands of Tim David at long-on.   ",1680456129377
15.3,"Green to Karthik,  Caught by Tilak Varma!! Oops, not to be for DK. This was pitched up on the pads, Karthik tries a flick but holes out straight to deep square leg. Tilak Varma completes a regulation catch. ",1680456429660
15.5," Green to Maxwell, , That's one way to get off the mark!! Maxi isn't going to wait around here, this was short of length outside off, the Aussie all-rounder stays leg side and slaps it over deep extra cover. Complete backhand power on that one!! ",1680456574172
15.6," Green to Maxwell, , Six more!! Green goes short on the body, Maxwell backs away and pulls over fine leg. Didn't come off the middle but who cares? Easily clears the man in the deep ",1680456618267
16.1," Arshad Khan to Kohli, , length ball on the pads, Kohli with a late whip that beats the fine leg fielder in the circle and keeps running away from deep backward square leg ",1680456675544
16.2,"Arshad Khan to Kohli,  Infact, a shot similar to that iconic MSD one on the day India won the World Cup 12 years ago. This is much flatter though, but over long-on and into the stands...",1680456740144
