over_number,commentary_data,timestamp
0.3," Yudhvir Singh to Atharva Taide,  Caught by Avesh Khan!! A duck on debut for Taide and Yudhvir Singh is chuffed to bits. Nerves playing on Atharva's mind here - short of a length and angling into the left-hander, Atharva swung across the line, is through with the shot early and the big top-edge goes all the way to third man - Avesh runs in and completes a simple catch.  ",1681575147633
1.1," Avesh Khan to Short, , , tad too short from Avesh, Short is quick to read the length, swivels across and then drills the pull past mid-wicket for a boundary ",1681575412445
1.3," Avesh Khan to Short, , , length ball angling into the pads, Short gets inside the line, brings his wrists into play and flicks it off his hips, behind square on the on-side for a boundary ",1681575492070
1.4," Avesh Khan to Short, , , Short has started well, short of a good length and just outside off, he stands tall and then drives it on the rise, finds the gap square past point for a boundary ",1681575537262
2.1," Yudhvir Singh to Prabhsimran, , , banged in short by Yudhvir - Prabhsimran swivels across on the pull, didn't get it off the middle, but has enough for the ball to dribble away to the ropes ",1681575673752
2.2," Yudhvir Singh to Prabhsimran,  Bowled!! An overambitious drive and Prabhsimran has lost his off-stump - on a good length and shaping back into the right-hander - Prabhsimran's feet hardly moved, he didn't account for rthe movement and then tried to drive it through cover. The ball goes right through the massive bat-pad gap and sends the off-stump cartwheeing. A dream LSG debut for Yudhvir, has accounted for both Punjab openers.  ",1681575709329
2.6,"Yudhvir Singh to Harpreet Singh, , , fuller length delivery on the pads, Bhatia leans across and then whips it over mid-wicket, bounces away to the ropes in a hurry",1681575961356
4.1," Yudhvir Singh to Short, , , too short from Charak and the Australian doesn't miss out - stays on the front-foot and then powers the pull over mid-wicket for a bounbdary ",1681576354568
4.2," Yudhvir Singh to Short, , , width on offer and Short climbs into the cut - gets on top of the bounce and lashes it square past cover, no one moved an inch ",1681576417262
5.4," Gowtham to Short, , , tad too full from Gowtham, lets Short gets underneath the lofted drive and he then sends it soaring over long-on for a maximum ",1681576774300
5.6,"Gowtham to Short,  Caught by Stoinis!! Oh dear! This is such a giveaway, no wonder Short looks so annoyed with himself - was tossed up around off and Short was looking to go inside out with the drive. But he hit it a lot straighter, went with hard hands and punched it straight down Stoinis's throat at mid-off, who reverse-cups it with ease. Short was looking so good once again, but his innings has been badly cut short. ",1681576841818
7.2," Mark Wood to Raza, 1 run, 146kph, good length on middle, Raza hops back in defence and squirts it off a thick edge through backward point ",1681577280695
8.4," Krunal Pandya to Harpreet Singh, , nicely done! 103kph, length ball sliding away outside off, and Harpreet waits for it before using the pace. He dabs it fine into the third man boundary for four ",1681577625453
10.2," Krunal Pandya to Harpreet Singh, , flat length ball sliding across off, Harpreet makes room and slaps it over extra cover! They're looking to get a move on now ",1681578169138
10.6," Krunal Pandya to Harpreet Singh,  Caught by Yudhvir Singh!! Harpreet looks to go big but Krunal fires it into the pads, denying him the swinging room. Harpreet still swipes across the line, hitting it straight to deep backward square. He was looking to take on the left-arm spinner in this over. Perishes in doing so.  ",1681578287342
11.3," Gowtham to Raza, , steps out and whacks it for six! This time Raza is able to get close enough to the pitch of the delivery and goes through with the lofted hit down the ground ",1681578429843
12.2," Krunal Pandya to Raza, , hasn't quite got hold of the pull, but he still clears Yudhvir at the boundary! Excellent effort from the debutant there as he jumps and tries to hold on, but his momentum takes him over. Was the short boundary at just 68 meters ",1681578590936
12.3," Krunal Pandya to Raza, , another pull, and again he only just beats Yudhvir who gets a hand as he jumps full stretch but isn't able to flick it back! Tantalising stuff! Rahul not happy with Krunal dropping it on the shorter side. But Raza hasn't quite nailed his two pull shots either which have gone for sixes towards the short boundary ",1681578624458
12.4," Krunal Pandya to Raza, , would you believe it, again the pull shot only just evades Yudhvir! It's following him like a magnet! Pulled in the air, Yudhvir runs across to his left, dives but doesn't get a hand this time ",1681578715125
13.1," Gowtham to Raza, , excellent from Raza as there's a flurry of boundaries for PBKS! Fired in on a length around leg stump, Raza bends across, uses the pace and paddles it fine ",1681578818553
14.2," Ravi Bishnoi to Sam Curran, , now he connects! Another googly outside off, turns away off a length to give Curran width, and he slaps it over extra cover ",1681579108451
14.3," Ravi Bishnoi to Sam Curran,  Caught by Krunal Pandya!! Another googly outside off, Curran tries to go straighter this time, and he holes out at long-off. Probably should've gone over extra cover again as it was quite wide. But he tries a flat-batted shot down the ground and doesn't connect very well. Bishnoi celebrates with the star man pose.  ",1681579151364
15.3," Mark Wood to Raza, , 144.6kph, short of length into the body, and Raza has played this beautifully! The ball isn't high enough to trouble him here! He swivels across, gets on top of the bounce and pulls it wide of fine leg ",1681579500492
15.4," Mark Wood to Raza, , Raza is gesturing that this bouncer went over his head. He has gone for a review after the umpire doesn't signal a wide. It's banged in short, Raza bends his head slightly, and the third umpire reckons it would've been over his head even if he was standing straight ",1681579649310
15.4," Mark Wood to Raza, 1 run, sharp bouncer around head level, and Raza almost flinches as he pulls this through square leg. The single takes him to  - his first in the IPL ",1681579676186
15.5,"Mark Wood to Jitesh Sharma,  Caught by Rahul!!  He dives full stretch, goes with both hands, and just about clings on with his fingertips! Full and fast around off, Jitesh looks to drive but slices it wide of mid-off. It's going away from Rahul and he has some distance to cover as well before unleashing the dive. And he pulls it off! ",1681579733279
15.6," Mark Wood to Shahrukh Khan, , wow, just wow! To walk out and do that first ball to Mark Wood! Shahrukh Khan, are you for real! Speared in full just outside off, Shahrukh gets forward and smokes it over long-on. Oh what a hit! ",1681580021113
16.1," Avesh Khan to Raza, 2 runs, what's happened here? LSG believe they've got Raza run out! But no they haven't. No they haven't.  Back of a length around off, Raza taps it through point, turns around for the second and puts in a full length dive ",1681580239365
16.6," Avesh Khan to Raza, , drilled, absolutely drilled! Overpitched outside off as Avesh goes for another wide yorker, and Raza smashes the cover off it with a spanking drive through extra cover. It was Brook yesterday, and now it's Raza turn to announce his arrival after a few scratchy innings to start off ",1681580477412
17.2," Ravi Bishnoi to Shahrukh Khan, , 99kph, length ball sliding down leg, Shahrukh tries to paddle it fine but misses. Oh they've taken a review. Umpire had signalled a wide, but Pooran is convinced he got some bat/glove there. . Let's wait for UltraEdge to find out what Pooran heard. There's nothing on it. Flat line throughout ",1681580683296
17.5," Ravi Bishnoi to Raza,  Caught by Stoinis!! What an over this is from Bishnoi to keep Lucknow alive! Just two runs off his first four balls, and now the wicket of Raza! The advantage he has is that the leg-side boundary is huge! Raza tries taking it on with the slog-sweep, doesn't connect well, and Stoinis charges in from deep backward square for a safe catch.  ",1681580812795
18.2," Mark Wood to Shahrukh Khan, ,  Two balls against Wood, two sixes for Shahrukh! 143kph, short of length into the body, Shahrukh goes hard on the pull but it gets big on him before flying over the keeper's head ",1681581143824
18.4," Mark Wood to Harpreet Brar, , this is some treatment Wood is getting. Harpreet Brar, you beauty! He steps away from the stumps, Wood tries following him with a full delivery at 148kph. But he ends up offering a half-volley which is crashed through extra cover ",1681581241779
18.5," Mark Wood to Harpreet Brar,  Caught by Pooran!! Wood strikes back, PBKS eight down! Harpreet backs away again, gets a length ball angled into him at 147kph and swings across the line. But all he can do is nick it to the keeper. Oh these games just refuse to be without drama.  ",1681581293987
19.3," Ravi Bishnoi to Shahrukh Khan, , that's it,  What a knock this has been! And Bishnoi, who did such a great job to keep his team in the game, finally gets it slightly wrong. He bowls this too full outside off, and Shahrukh hammers it wide of long-off to seal the win ",1681581542431
