over_number,commentary_data,timestamp
8.4," Hrithik Shokeen to Venkatesh Iyer, ,  Quicker through the air at the stumps, and Venkatesh Iyer french-cuts this past the stumps and gathers a boundary at fine leg to notch up the half-century ",1681642459170
8.6," Hrithik Shokeen to Venkatesh Iyer, , goes down on his knee and slogsweeps this over deep square leg for half-a-dozen does Venkatesh Iyer. Has moved to 59* in no time ",1681642519980
10.3," Meredith to Venkatesh Iyer, , on a length around middle and leg, Venkatesh Iyer smokes this over wide long-on for half-a-dozen ",1681642976279
10.4," Meredith to Venkatesh Iyer, , what an excellent knock this has been by Venkatesh Iyer. Was a shorter delivery at the hips, and Venkatesh Iyer swiped it over deep backward square leg for back-to-back sixes ",1681643011915
11.2," Jansen to Venkatesh Iyer, , shot! Jansen goes short on leg and Venkatesh Iyer has played a brilliant pick up shot. Clears the deep backward square leg fence for a 73 metre six ",1681643218632
11.4,"Jansen to Thakur, ,  Moves inside the line and glances this past the fielder at fine leg. All the boundaries in this innings before this one were hit by Iyer",1681643297029
12.2,"Hrithik Shokeen to Venkatesh Iyer, 2 runs,  Was lofted towards deep extra cover by Iyer and the fielder in the deep sprints across to his left. Puts in a dive, and gets his hands to it, but can't convert it into a catch",1681643494478
12.4," Hrithik Shokeen to Thakur, 2 runs,  Was a full toss on leg and Thakur flicks it through backward square leg for a couple of runs ",1681643571774
12.5," Hrithik Shokeen to Thakur,  Caught by Tilak Varma!! Tossed up delivery by Hrithik Shokeen and Thakur slogs this towards deep mid-wicket where Tilak takes a good low catch, just inches above the ground. Clean take as the fielder had enough fingers underneath.  ",1681643651056
13.4," Meredith to Venkatesh Iyer, , can't bowl that short when Venkatesh Iyer is in such fine form! It sits up nicely for him and he nails the pull over deep mid-wicket for a six.  ",1681643938352
15.2," Chawla to Rinku Singh, , Rinku Singh takes a few steps down the track and smashes the full toss through extra cover. Hit that well ",1681644505993
16.3," Jansen to Rinku Singh, 1 run, another off-cutter on a length outside off, Rinku Singh was expecting it and steers it to third man to bring Venkatesh Iyer back on strike ",1681644793119
16.4,"Jansen to Venkatesh Iyer, 1 run,  What a knock it has been from him! Take a bow, Iyer. He raises his bat and the dressing room is up on its feet. One of the most belligerent hittings in the shortest format you will ever see.",1681644831571
16.6," Jansen to Rinku Singh, , full ball outside off, Rinku Singh shuffles across and tries to hammer it but gets an inside edge that beats the dive of the keeper and runs to the fence ",1681644898031
17.1," Meredith to Venkatesh Iyer, , low full-toss outside off, Venkatesh Iyer throws his bat at it and gets an outside edge. Beats the dive of Ishan Kishan and the ball beats short third man as well. Good way to start the over ",1681644986619
17.2," Meredith to Venkatesh Iyer,  Caught by Jansen!!  He premeditates and switches his stance. Gets a low full-toss outside off. Tries to reverse hit it over short third man but doesn't get the elevation. Jansen catches it safely. He has single-handedly brought KKR in this position.  ",1681645047619
18.2," Jansen to Russell, , in the arc, out of the park! Fuller length ball on leg, Russell clears his front leg and heaves it over mid-wicket. Not off the meat of the bat but this man has immense power and clears the fence ",1681645441054
18.3," Jansen to Russell, , smart batting from Russell! Expected the short ball and was waiting for it. It's slower as well which allows him to make a bit of room. He upper cuts it over backward point for a boundary ",1681645492135
18.5," Jansen to Rinku Singh,  Caught by Nehal Wadhera!! On a length well outside off and slower in pace too, Rinku Singh has to reach out to it. He flat-bats it towards long-on but doesn have the elevation on it. It's straight down the throat of long-on and the fielder makes no mistake. MI are pulling it a bit in the death overs.  ",1681645652131
19.3," Meredith to Russell, , streaky but counts! Pacy full ball, Russell swings at it again and gets it off the inner half of the bat. Beats the fielder at square leg to find the fence ",1681645991608
19.5," Meredith to Russell, , shot! Pitched up ball outside off, Russell has to reach out to it. He smashes it past extra cover for a rocketing boundary ",1681646087181
1.3," Thakur to Ishan Kishan, , hammered! That made a cracking sound off the bat. Fractionally overpitched outside off, Ishan Kishan leans into it and drills it past extra cover for a rocketing boundary ",1681647529318
1.4," Thakur to Ishan Kishan, , back-to-back boundaries! On a length and width on offer, Ishan Kishan cashes in on it ands slashes it over the leaping point fielder to get the desired result ",1681647570140
1.5," Thakur to Ishan Kishan, ,  Another poor ball, width offered and it is in the arc, Ishan Kishan smashes it over deep extra cover for a flat six ",1681647624653
2.2," Umesh Yadav to Rohit, ,  It's on a fuller length and there's width on offer, Rohit lofts it over deep extra cover and it hits the boundary cushions on the full. Hit that with authority ",1681647808814
2.4," Umesh Yadav to Ishan Kishan, , on a back of a length, slanting away, just a flick of the wrists as Ishan Kishan whips it over mid-wicket for another boundary ",1681647874870
2.5," Umesh Yadav to Ishan Kishan, , runs are flowing now! On a length around off, Ishan Kishan uses his feet and tonks it over long-on for a 85m six. That came right off the screws ",1681647926617
3.1," Narine to Rohit, , welcome to the crease, Mr. Narine! A short ball outside off, sits up nicely for Rohit. He rocks back and cuts it in the gap through covers to find the ropes ",1681648068103
3.3," Narine to Ishan Kishan, , excellent footwork from Ishan Kishan! He premeditates and comes down the track, converts it into a half-volley and whips it over deep mid-wicket for a six. Not letting Narine settle, this is good from MI ",1681648172491
3.5," Narine to Ishan Kishan,  Tossed up full ball outside off, Ishan Kishan kneels down and slog sweeps it with aplomb. Away she goes into the mid-wicket stands ",1681648224111
3.6," Narine to Ishan Kishan, , Ishan Kishan makes room and Narine follows him. He gets the right length and flat-bats it over wide mid-on for another boundary.  ",1681648264768
4.1," Suyash Sharma to Rohit, , runs flowing thick and fast! Tossed up ball around off, Rohit crouches and slog sweeps it over deep square leg for another maximum ",1681648348687
4.5," Suyash Sharma to Rohit,  Caught by Umesh Yadav!!  Tossed up ball in line of the stumps, Rohit plays a punchy drive and doesn't bother to keep it down. Umesh at mid-off moves to his left, and dives to grab it nicely. Wil this halt the flow of MI?  ",1681648510161
5.3," Chakaravarthy to Suryakumar Yadav, , well played! A bit short outside off, spinning way, Suryakumar Yadav rocks back and cuts it past point for a boundary. This will give him confidence ",1681648794865
6.5,"Suyash Sharma to Ishan Kishan, ,  He has been attacking from the start and has put MI in a good position. A bit short outside off, Ishan Kishan tries to cut it away but gets an outside edge that beats short third",1681649249639
7.2," Chakaravarthy to Ishan Kishan, , flat six!! There was a loud call for 'catch it' from the keeper as Chakaravarthy pushed it fuller on middle, but Kishan plays a flat slog sweep over the deep mid-wicket fielder for six!! ",1681649429270
7.3," Chakaravarthy to Ishan Kishan,  Bowled!! One too many for Kishan. Big wicket for KKR. Chakaravarthy with a brave heart pushes it fuller once again for Kishan to slog. The southpaw plays the big heave but this time the ball gets just under him, inside edged onto the pads and deflects onto the stumps. End of a nice knock by Kishan.  ",1681649467425
8.1," Suyash Sharma to Tilak Varma, , whacked!! This was tossed up and wider, Varma steps out to the pitch and slams his drive straight down the ground. To the left of long-off for four... ",1681649736352
8.6," Suyash Sharma to Suryakumar Yadav, , flat but too wide, Suryakumar gets closer and hangs his bat out on the dab. Past backward point's dive to his left and towards the boundary ",1681649885916
9.1," Narine to Tilak Varma, 1 run, seam up angling onto leg as Varma backed away. Turned towards mid-wicket ",1681650001421
9.5," Narine to Tilak Varma, , too full from Narine, in the arc for Tilak Varma who heaves it over deep square leg. ",1681650145504
10.5," Ferguson to Suryakumar Yadav, , there comes the bouncer, it was well directed near the shoulder but Suryakumar played the hook. It was not off the middle but goes over fine leg. Six!! ",1681650462711
10.6," Ferguson to Suryakumar Yadav, , Vintage Surya!! This is how most MI and India fans remember him. This was fuller on the pads, Suryakumar with a nonchalant pick-up flick that goes over deep mid-wicket and into the stands. Is this the game where he finds form? ",1681650504107
11.4," Chakaravarthy to Tilak Varma, , bad ball!! It was a half tracker going down leg, helped away on its way over wide of short fine for a boundary ",1681650698440
12.2," Russell to Tilak Varma, , short and wide outside off, cut away and goes through the hands of the point fielder.  ",1681650892300
12.3," Russell to Tilak Varma, 1 run, to point, length ball on off, Varma with a tap and run towards point ",1681650934245
12.4," Russell to Suryakumar Yadav, , What a shot!! This was fuller length on off, Suryakumar shuffles in expecting that line and length. Quick wrists on the flick to take it over deep square and into the stands... ",1681650981668
12.5," Russell to Suryakumar Yadav, , pace off length ball, Suryakumar waits and pulls it over the mid-wicket fielder who is in the circle. SKY is in a hurry now... ",1681651033034
13.5," Suyash Sharma to Tilak Varma,  Bowled!! Chopped on!! Well done Suyash Sharma. The pressure was building with four dot balls, and four googlies which Varma wasn't reading. This time Suyash goes with a flat leg spinner, spins in ever so slightly and takes the inside edge onto the stumps as the batter tried to run it down to third.  ",1681651323287
14.1," Chakaravarthy to Tim David, , tossed up, Tim David gets under it and hoists his big drive into the stands over long-on. Shades of vintage Pollard in that shot!! ",1681651538744
14.5," Chakaravarthy to Tim David, ,  It almost felt like Tim David snatched this ball out Chakaravarthy's hand and whacked it for six. Hit with so much disdain... This was pushed fuller and just outside off, David shuffled in expected that and totally smoked his slog over deep mid-wicket. Surely the biggest six of the game ",1681651689703
15.3," Narine to Suryakumar Yadav, no run, seam up delivery that zips in a bit and gets Suryakumar on the back thigh pad as he missed the flick. KKR review but it was bouncing over the stumps ",1681652004675
15.4," Narine to Suryakumar Yadav, , full on the pads, sat there nicely for Suryakumar Yadav to flick between deep mid-wicket and long-on ",1681652028860
16.1," Thakur to Tim David, , very full with width, punched over point for a boundary. Tim David is in a real hurry... ",1681652323128
16.3," Thakur to Suryakumar Yadav,  Caught by Gurbaz!! Gone!! SKY can't finish it off. This was a cutter from a hard length outside off, Suryakumar tried to ramp it over the keeper, but can only get a faint edge onto Gurbaz.  ",1681652442286
17.1," Ferguson to Nehal Wadhera, , good length just outside off, Wadhera shuffled in and just used the pace of the bowler to dab it wide of third-man for a boundary. Deft touches still have a place in T20... ",1681652746326
17.2," Ferguson to Nehal Wadhera,  Caught by Gurbaz!! A review more in hope than expectation gets Lockie Ferguson a wicket. This was a fraction short and angled outside off, Wadhera shuffled in and had a poke, only to get a faint edge through to the keeper!  ",1681652855812
