over_number,commentary_data,timestamp
8.1," Yash Thakur to Gaikwad, , banged in short and puzzles Gaikwad who danced out. He wasn't in control as the ball just flies off his bat and luckily goes over short fine's head. ",1680533377457
9.1," Ravi Bishnoi to Gaikwad,  Caught by Mark Wood!! First ball wicket for Ravi Bishnoi. Where were you hiding him all these overs, KL Rahul? This is flighted up and was there for the big drive, Gaikwad takes it on but gets a leading edge that almost flies over short third. But Mark Wood leaps in time to complete a superb catch.  ",1680533686965
10.1," Mark Wood to Conway, , hard length on middle, Devon Conway gives it a backhand smash down the ground. It goes straight and keeps running away from Mayers who chased after from mid-off ",1680534014354
10.2," Mark Wood to Conway,  Caught by Krunal Pandya! Stunning catch! This was banged in short and Conway goes for the pull. Doesn't get the timing and gets only elevation. It looked like it would land short of the fielder but Pandya from deep backward square leg runs in and times his dive perfectly. The ball just lands into his hands as he falls down, LSG's fielding has been top notch!  ",1680534068975
12.5," Yash Thakur to Shivam Dube, , how badly Shivam Dube needed that shot!! This is pitched up on off, under the bat and Dube flat bats it straight as an arrow for a six!! ",1680534779351
12.6," Yash Thakur to Shivam Dube, , short on middle, Dube pulls pretty convincingly and that goes to the right of deep mid-wicket. One bounce and four ",1680534806189
13.2," Ravi Bishnoi to Shivam Dube, , 97kph, dropped short and Shivam Dube pounces. Stands tall, clears his front leg and slams it over wide long-on. It was the googly but the length was too short. 102m six! ",1680534887544
13.3," Ravi Bishnoi to Shivam Dube, , back-to-back sixes! 102.9kph, quicker and fuller, this time it's right in the slot, Shivam Dube swings his bat hard to thump it over long-on ",1680534930181
13.5," Ravi Bishnoi to Shivam Dube,  Caught by Mark Wood!! Gone! 93.7kph, Ravi Bishnoi is pumped up. Another wrong 'un, Shivam Dube shapes up to slog over mid-wicket. Loses his shape as he tries to over-hit. The ball lobs up off the top-edge and it's a straightforward catch for Wood at short third man.  ",1680535005458
14.4," Avesh Khan to Moeen Ali, , 127.7kph, slow and full outside off, Moeen Ali spots it and beautifully plays an aerial drive over extra cover. The man in the deep runs across and dives to his left but to no avail ",1680535264284
14.5," Avesh Khan to Moeen Ali, , 121.6kph, beats extra cover to his left on this occasion does Moeen Ali. Pace off again, Moeen Ali stands tall and throws his bat at it to flay it past the fielder. No chance for long-off to cut it off ",1680535302290
14.6," Avesh Khan to Moeen Ali, , hat-trick of fours for Moeen Ali! 129.8kph, yorker length outside off, Moeen Ali stays back and opens his bat-face to squeeze it away between short third man and backward point. Excellent placement ",1680535344433
15.2," Ravi Bishnoi to Moeen Ali,  Stumped!! Third wicket for Ravi Bishnoi! Another googly at 96.5kph, Moeen Ali had danced down the track a long way for a mighty swing across the line. Bishnoi probably saw that and shortened his length. The ball turns away past the swinging blade and Pooran does the rest.  ",1680535461633
15.5," Ravi Bishnoi to Rayudu, , Rayudu gets off the mark with a boundary! In-drifter from Bishnoi, Rayudu gets down on one leg and sweeps hard over backward square leg. Off the inner part of the bat but the ball has the legs to reach the fence ",1680535743313
16.5," Avesh Khan to Stokes, , 135.5kph, Avesh Khan slightly errs with his length as he goes for the yorker. Stokes hangs back, manages to get under it and tonks it over wide mid-off for a one-bounce four ",1680535981107
16.6," Avesh Khan to Stokes,  Caught by Yash Thakur!! 123.4kph, pace off, full in length, Stokes gets down on one leg and is early into his slog across the line. The ball loops up off the outer edge and Thakur takes a safe catch at backward point.  ",1680536038800
17.1," Mark Wood to Rayudu, , wow! 143kph, that's a stylish shot from Rayudu. Walks across towards off and uses the bowler's pace and angle to his advantage. Brings his wrists into play to whip it over backward square leg. Short boundary and the man in the deep is just a spectator ",1680536147497
17.4," Mark Wood to Rayudu, , shot! Rayudu goes downtown.  and Rayudu shimmies down the track to it. Converts it into a half-volley and smashes through the line. Wow, that came right off the meat of the bat ",1680536313372
18.4," Yash Thakur to Rayudu, , just over shor third man! Slower delivery into the pitch, Rayudu opens his bat-face and slices it over the leaping Avesh at short third man ",1680536581481
19.1," Mark Wood to Jadeja,  Caught by Ravi Bishnoi!! , hit-the-deck-hard length ball, Jadeja clears his front leg to heave it over mid-wicket. The timing isn't great and it's the longer boundary. Bishnoi gobbles it up at deep mid-wicket.  ",1680536796431
19.2," Mark Wood to Dhoni, ,  148.7kph, width served and Dhoni flashes his bat hard. Quick hands from the skipper and the ball flies over third man. No chance for Badoni to catch that. Wood has his hands on head ",1680536898357
19.3,"Mark Wood to Dhoni, , that's a biggie! Stays back, fetches this short ball from outside off and slams the pull over deep square leg. Back-to-back sixes! The crowd going bonkers. Three more balls left",1680536953657
19.4," Mark Wood to Dhoni,  Caught by Ravi Bishnoi!!  That was bowled at  by Mark Wood. On a length and wide of off, Dhoni throws the kitchen sink at it and ends up slicing it in the air. Easy catch for Bishnoi at deep cover.  ",1680537060449
0.4," Chahar to Rahul, , short ball, no venom to trouble the batter. Rahul has ample time to pick his spot. Pulls neatly over square leg and the ball bullets away ",1680538391784
1.3," Stokes to Mayers, , 131.8kph, width served outside off, Mayers rocks back and slaps the cut over cover point ",1680538686900
1.4," Stokes to Mayers, , back-to-back fours for Mayers! Stokes goes fuller, Mayers slightly crouches and lifts it over Rahul's head. Hit through the line ",1680538727779
1.5," Stokes to Mayers, , even better! Slot ball from Stokes, full and outside off, allows Mayers to get under it. The left-hander tonks it over long-off. Clean hit for an 86m six ",1680538767923
2.2," Chahar to Mayers, , 132.9kph, Chahar foles doles out width. Hint of extra bounce, but Mayers rocks back and plays an uppish punch to find the gap between cover and cover point ",1680538916164
2.4," Chahar to Mayers, , short and Mayers hammers the pull through square leg. It was probably off-speed and Mayers punished him. Moves to 23 off 9! ",1680539051013
2.5," Chahar to Mayers, , Chahar switches to round the wicket and bowls a low full toss outside off. Mayers neatly drives it through extra cover. Easily done! ",1680539113360
3.4," Tushar Deshpande to Mayers, , , full toss outside off, Mayers shuffles across and swings hard. Loses his shape but gets enough elevation to clear Conway at mid-off ",1680539546761
3.5," Tushar Deshpande to Mayers, , 114.6kph, Deshpande tries the slower ball and that's barely touched the deck. Too wide outside off and Mayers shoulders arms. 50 up for LSG and Deshpande under the pump! ",1680539586970
3.5," Tushar Deshpande to Mayers, , 137.6kph, short of a good length ball, Mayers shuffles across and muscles it over long-on for a maximum! Moved across a long way and swatted it away ",1680539637909
4.3," Chahar to Mayers, , Mayers is toying with the CSK bowlers. Off-speed short ball from round the wicket, Mayers spots it, waits and pulls over square leg ",1680539908776
4.4," Chahar to Mayers, , knuckle ball, short and outside off, a hopping Mayers slaps it into the gap between cover point and extra cover. Chahar is struggling with his line and length ",1680539988736
4.6," Chahar to Rahul, , 118.9kph, pace off again, Rahul sees that coming. Has ample time to pull it away over mid-wicket. Not quite off the middle but it's another boundary.  ",1680540071476
5.1," Moeen Ali to Mayers, 5 runs, 96.7kph, oh dear! Punched to extra cover for a single. A wild and needless throw at the bowler's end and the ball speeds away to the fence. CSK gifting runs.  His second fifty in as many matches... ",1680540173270
5.3," Moeen Ali to Mayers,  Caught by Conway!! Moeen Ali strikes in his first over! 94.6kph, fullish delivery on middle, Mayers gets down on one leg to slogsweep and hits it straight down deep mid-wicket's throat. There was just one fielder around that region in the deep and Conway barely had to move. Some relief for CSK. But Mayers has done his job, got his team off to a flier.  ",1680540364064
6.6," Santner to Hooda,  Caught by Stokes!! Spin introduced and LSG lose two wickets in two overs! Hooda gets down on one leg to slogsweep and doesn't middle it. Hits it flat as well. Stokes runs to his right from long-on and jumps to gobble it up.  ",1680540680378
7.2," Moeen Ali to Rahul,  Caught by Gaikwad!! Oh has this game turned around or what! Serious impact from the spinners as another one departs! Floated up around off, it's in the slot for Rahul who goes for the slog-sweep. But he's hitting to the big side, and the connection isn't good enough. Gaikwad takes the catch at deep midwicket!  ",1680540805934
8.3," Santner to Krunal Pandya, , good use of the feet here. Krunal runs down the track, gets close enough to it and swings hard through the line. It's not the cleanest connection, but he still clears the long-on boundary ",1680541109876
9.1," Moeen Ali to Stoinis, , here goes Stoinis! Floated up on off, right in the slot for him and he whacks it over long-on with a ferocious swing! ",1680541413975
9.6," Moeen Ali to Krunal Pandya,  Caught by Jadeja!! Moeen gets his third! What a spell this is turning out to be! Krunal dances down, looks to go straight for a big hit but he's not to the pitch of it. Yet he tries going through with the shot and miscues it off the inside half right down long-on's throat. Jadeja's not dropping that ever.  ",1680541556897
11.3," RS Hangargekar to Pooran, ,  Full delivery slanted in on off, right in the hitting arc for Pooran who swipes it over midwicket. Goes a long way back into the stands! ",1680541959445
11.4," RS Hangargekar to Pooran, , 137kph, back of a length outside off, and Pooran cuts beautifully through backward point! Oh what timing on it! ",1680542030710
11.5," RS Hangargekar to Pooran, ,  Full delivery outside off at 135kph, Pooran goes hard at it and carves it over extra cover. Don't think he got it off the middle, but it clears the infield comfortably ",1680542075146
13.2," Moeen Ali to Stoinis,  Bowled!! This is Moeen's final over and he's now got a wicket in every single one of them! Pushed through flat on middle, Stoinis backs away, looks to pull hard but it sneaks under him, hitting the top of leg stump.  ",1680542436248
14.3," Jadeja to Pooran, , now the length is a bit fuller, and  Goes like a rocket over the ropes! ",1680542912392
14.5," Jadeja to Pooran, , oh this is an unbelievable shot!  Wow! Fired in full, Pooran switches around, swings madly and whacks it over cover ",1680542954171
14.6," Jadeja to Pooran, 1 run, fired into the pads on leg stump, and Pooran flicks it through square leg for a single ",1680542985564
15.6," Tushar Deshpande to Pooran,  Caught by Stokes!! The arms go up in delight! This has been a really good comeback from Deshpande after a difficult first over! Stuck to his plan of bowling wide to Pooran, and his execution has backed it up. Full and wide, Pooran reaches out, tries clubbing it down the ground but it goes flat to Stokes at long-off who makes no mistake.  ",1680543322959
16.3," Chahar to Gowtham, , now he abandons the plan of bowling wide outside off, bowls it on the stumps, and gets whacked! Full in the slot on middle, and it's slogged over midwicket for six! ",1680543613413
16.5," Chahar to Gowtham, 2 runs,  Full and wide, Gowtham throws his bat at it, slices it up off the toe-end and it goes high in the air! Dube gets there comfortably after running across from short third, but fails to hang on ",1680543692284
19.3," Tushar Deshpande to Ayush Badoni,  Caught by Dhoni!! Slower ball, Badoni advances down and swings hard. But he's through the shot early. It goes high in the air off the toe-end, and it's Dhoni getting under it, much to the delight of the Chennai crowd. Huge roar as he catches it.  ",1680544786739
19.5," Tushar Deshpande to Mark Wood, , slower one in the slot outside off, Wood hammers it over mid-off ",1680544902360
19.6,"Tushar Deshpande to Mark Wood, , scythed over point for six! Back of a length at the stumps, Wood steps away from the stumps, makes room and crunches it! But it's not a shot that will dampen the spirits of this crowd who are busy celebrating a  in what has been a happy homecoming!",1680544935293
