over_number,commentary_data,timestamp
18.1," T Natarajan to Hetmyer, no run,  Good yorker on the stumps, dug out to cover, Hetmyer was halfway down when he was sent back, he gave up, but Bhuvi's lob misses and Hetmyer survives ",1680435394364
18.3," T Natarajan to Samson,  Caught by Abhishek Sharma!! Superb balancing act with the left-foot from Abhishek at deep mid-wicket and he sends Samson back. A back of a length delivery outside off, Samson swiped and nearly got it all the way, Abhishek was there on the edge of the cushions, takes it and then juggles his left-foot beautifully to not touch the skirting.  ",1680435534681
18.4," T Natarajan to Ashwin, byes, , sloppy from Glenn Phillips, T Natarajan beats Ashwin with a slower ball across him, Phillips does not get the body behind as he dives forward, gives away four needless runs ",1680435617990
19.5," Fazalhaq Farooqi to Hetmyer, , Fazalhaq Farooqi misses the yorker outside off, half-volley outside off, slammed straight down the ground, Hetmyer stayed back and pumped that ",1680436031651
0.3," Boult to Abhishek Sharma,  Bowled!! What an outswinging yorker. Peach. Boult at his best. Abhishek Sharma helped him by staying leg-side of the ball as he tried to dig it out, the ball swings away and knocks back off-stump. Perfect start for RR.  ",1680437101593
0.5," Boult to Tripathi,  Caught by Holder!!  Tripathi is going nowhere. He thinks it is a bump-ball. Surprisingly Tripathi reviews and umpire KN Anantha Padmanabhan is having a word with the batter. Is this an umpire's review or a batter's review? It is the batter's. Outstanding catch by the tall Holder, stretching his left-hand and grabbing it at a wide slip. Tripathi came down the track and opened the face on this full outswinger outside off, guided it wide of Holder but the big man just plucked it from thin air.  SRH lose their review too.  ",1680437275691
1.4," KM Asif to Harry Brook, , slower ball full outside off, Harry Brook stands and delivers, reaches for it and slams it wide of mid-off ",1680437751589
2.3," Boult to Mayank, , full and wide outside off, allows Mayank to free his arms, nearly all the way this lofted extra-cover drive, one bounce over the ropes, classy ",1680437960948
3.2," Holder to Mayank, , Mayank takes on Holder, it's a hard back of a length on the stumps, Mayank gets forward and slams it straight down the ground ",1680438186681
5.6," Ashwin to Mayank, , well played! Tossed up ball, drifting in, Mayank kneels down and lap sweeps it past the left side of short fine to find the fence ",1680438780889
6.6,"Chahal to Harry Brook,  Bowled!!  300 wickets for Chahal in T20s, informs the on air commentator. He bowls it quicker and flatter on off, perhaps the flipper. Harry Brook expects it to spin away as he rocks back in an attempt to cut it square of the wicket on the off-side. Is done in by the skidiness on the ball and the ball crashes into the off-stump. SRH are in a lot of trouble now. ",1680439024329
8.2," Holder to Washington Sundar,  Caught by Hetmyer!!  The short ball proves to be the undoing for Sundar! Holder hits the deck hard and doesn't provide any room to the batter to play with. Although he is cramped for room, he goes for a pull across the line but ends up getting it off the toe-end of the bat. The ball lobs up towards mid-off. Hetmyer charges in from extra cover and takes it safely.  ",1680439538635
8.5," Holder to Glenn Phillips, , shot! Holder once again goes short but it sits up nicely for Glenn Phillips. He stands tall and pulls it over deep square leg for a maximum. Held his shape nicely there ",1680439827869
9.3," Ashwin to Glenn Phillips,  Caught by KM Asif!!  Ashwin joins the party as well and has a big smile on his face. Tossed up full ball outside off, luring Glenn Phillips to go for an audacious stroke. He obliges and goes for a full-fledged uppish drive but he makes the mistake of hitting it straight to extra cover. Also, he got it off the bottom half of the bat. KM Asif stationed there takes a sharp catch.  ",1680440018431
10.2," Chahal to Abdul Samad, 1 run, fraction short outside off, punched against the spin to long-on ",1680440297679
10.6," Chahal to Mayank,  Caught by Buttler!! The procession conttinues for SRH! Wrong 'un on a full length outside off, Mayank gets low in his stance attempting to slog-sweep it. All he manages is to slice it off the toe-end of the bat towards long-off and Buttler is safe as houses.  ",1680440403674
11.6," Ashwin to Adil Rashid, , that's a terrific shot! Tossed up ball, Adil Rashid uses his feet and smashes it down the ground straight as an arrow. Clears the fence with ease ",1680440719996
12.3," Navdeep Saini to Adil Rashid, , a low full-toss on middle and leg, Adil Rashid whips it away over mid-wicket. Finds the gap between the two men in the deep and gets a boundary off the Free Hit ",1680441104192
13.6," Chahal to Adil Rashid,  Stumped!! Adil Rashid uses his feet and Chahal bowls it wider and slower through the air. Adil Rashid swings at it ages early and misses. An easy stumping for Samson. Strangely, it has been taken usptairs to check for a stumping. The replay confirms that Adil Rashid was miles out.  ",1680441450589
17.5," Chahal to Bhuvneshwar,  Bowled!! That's a fourth for Yuzi!! Looks like that Purple Cap might never leave him... This was flat and turned the other way. Bhuvneshwar backed away for a big hit and played the wrong line, losing his stumps in the process.  ",1680442754630
18.4," Boult to Umran Malik, , length ball on off, lands nicely for Umran Malik to clear his front leg and tonk over mid-off for a boundary ",1680443036132
18.5," Boult to Umran Malik, , a rare cheer for the home ground!! This was in the slot on middle, Umran Malik was hanging back in his crease and heaves it leg side. Goes deep into the stands over deep mid-wicket. SRH get past their lowest IPL score ",1680443067789
19.1," Navdeep Saini to Abdul Samad, , gentle slot ball on middle and leg, Abdul Samad clears his legs and whacks it over deep square leg. Six more!! ",1680443186389
19.3," Navdeep Saini to Umran Malik, , , Shot of the match!! Comes a little too late. This was banged in shorter and Umran Malik backs up and absolutely heaves that over deep mid-wicket. And to make it worse it is a no ball ",1680443345472
19.4," Navdeep Saini to Abdul Samad, , full and wide, Abdul Samad opens his bat face and deposits this through point. One bounce and over the fence... ",1680443421870
19.5," Navdeep Saini to Abdul Samad, , slower one on the pads, Samad clips it to the left of short fine for another boundary. ",1680443444074
