over_number,commentary_data,timestamp
13.6," Axar to Harshal Patel,  Caught by Abishek Porel!! I0$ A speculative appeal for caught behind as keeper Porel whipped the bails out. However, upon the umpire review we learn that Harshal Patel got a faint edge on his big slog to a length ball outside off. DC get another wicket!!  ",1681556846346
14.1," Kuldeep Yadav to Maxwell,  Caught by Warner!! Two in two balls now!! This was a loopy delivery on middle, Maxwell backed away to slog but slices his shot. The ball only goes high and Warner from extra cover runs back to complete a fine catch. Suddenly, RCB in a spot of bother...  ",1681556951756
14.2," Kuldeep Yadav to Karthik,  Caught by Lalit Yadav!! Team hat-trick for DC!! They've changed the script. This was a half tracker, was there to be hit and DK goes back to pull. Doesn't strike with enough conviction and holes out to deep mid-wicket where Lalit Yadav runs in to complete a low catch. Dinesh Karthik's lean patch continues, he generally waits a couple of balls before going for the big shots, even when he comes later on in the innings. Today he had the chance to build, but he's gone without scoring, opportunity missed!!  ",1681557047113
16.6," Kuldeep Yadav to Shahbaz Ahmed, , boundary after long!! This was tossed up, Shahbaz Ahmed shuffles in to take as a low full toss and sweeps it nicely behind square for four... ",1681557816197
17.4," Nortje to Anuj Rawat, 2 runs, steaming in onto the pads, fended away behind square on the leg side for a couple of runs. ",1681558039902
17.6," Nortje to Anuj Rawat, , much needed, he really needed that shot!! This was a cutter onto middle, Rawat danced out and whacked it over mid-wicket into the big gap for a boundary ",1681558089146
18.1," Mustafizur to Shahbaz Ahmed, , low full toss outside off, Shahbaz Ahmed shuffles in and drives in to the left of extra cover. Between the two deep fielders and four... ",1681558193129
18.4," Mustafizur to Shahbaz Ahmed, , once again a low full toss, this was at the stumps and Shahbaz Ahmed shuffles in to sweep it through a vacant square leg for a boundary... ",1681558327192
0.4,"Siraj to Prithvi Shaw,  Prithvi Shaw Run Out!! A direct hit from RCB's impact player and Shaw is OUT. That's a sensational bit of fielding from the man who just made all the wrong headlines,. On a good length and just outside off - Shaw stays on the back-foot and pushes it to the right of cover, the single was always on, but Rawat skipped across to his right, dived and made a one-handed stop, gets up and then throws down the stumps at the bowler's end, catching Shaw well short of his crease. Everything happened in omne motion and Shaw had no chance. ",1681559907802
1.4,"Parnell to Mitchell Marsh,  Caught by Kohli!! A massive leading edge and RCB have two - short of a good length and angling inbto the right-hander, Marsh was shaping across on the flick, closed the bat-face early and gets a massive top-edge, high and down towards cover-point - Kohli is the man under it, he watches it all along and takes it with glee. Perfect start from RCB, getting back all the lost momentum from the back-end of their batting effort. ",1681560207909
2.2,"Siraj to Yash Dhull,  Lbw!! This is plumb, this is absolutely plumb, , did he get an inside edge? Only that can save him here - the bat is close to the inside edge, did it graze it on its way to the back pad? UltraEdge shows a flat line and . This is disaster for the Capitals, they're 2 for 3 now - the nip-backer from Siraj and Dhull was once again caught in the crease, to make it worse, he tried to play around the front-pad, was a dead duck once he missed and it's an easy call for the umpire. ",1681560543176
3.5," Parnell to Manish Pandey, , , that should get Manish going - comes down the pitch, doesn't get too close and that allows a free-flow of the bat, drills it wide of mid-off for a boundary ",1681560989411
4.4," Siraj to Warner, , , too short from Siraj, sat up to be smacked - Warner swivels across and then hammers the pull over mid-wicket, couple of bounces and over the ropes ",1681561232282
4.5," Siraj to Warner, , back-to-back boundaries for Warner - is this the release they needed? Short and down leg, he swivels across, lets the ball come and then rolls his wrists over the fine pull, runs away to the ropes in a hurry ",1681561272466
4.6," Siraj to Warner, , , this is the best of the lot - on a good length and angling across the left-hander, Warner stays on the back-foot, doesn't go too hard on the drive and then finds the gap wide of cover, no need to run for those ",1681561312096
5.3," Vijaykumar Vyshak to Warner, , , Warner is looking in good touch today, back of a length and at the hips, he swivels across and then brings his wrists into play, used the pace and found the gap behind square on the on-side ",1681561490149
5.4,"Vijaykumar Vyshak to Warner,  Caught by Kohli!! A maiden IPL wicket for Vyshak and this is a moment to cherish. Huge huge wicket for the Royal Challengers and they're jumping for joy. Warner looks stunned, has a look at his bat and walks away - short of a good length and angling across the left-hander, don't think it came on as well as Warner expected, was through with the shot early and toe-ended the lob towards mid-wicket, Kohli ran in and completed an easy catch, RCB right on top now. ",1681561539011
6.3," Shahbaz Ahmed to Manish Pandey, , , a real dragdown from Shahbaz, short and at the stumps, Manish rocks back and then thumps the pull past square leg for a boundary ",1681561922213
7.1,"Hasaranga to Manish Pandey, , .. and he starts with a real long hop, dragged way too short - Manish rocks back and then hammers the pull wide of mid-wicket, split the two fielders in the deep to perfection",1681562085329
7.5," Hasaranga to Manish Pandey, 1 run, the leg-break now, but the length is short and it allows Manish to go back on the drive to long-on ",1681562185971
8.5," Harshal Patel to Abishek Porel,  Caught by Parnell!! Another leading edge and Abishek has holed out to mid-on - was a slower full-toss, dipped onto Abishek and messed up with his timing - he was looking to whip, gets undone by the late dip and is through with the shot early, pops off the leading edge and it's another simple catch to Parnell, right at the edge of the ring. DC slipping from bad to worse.  ",1681562519905
10.2," Hasaranga to Axar, , googly on leg, and now Axar finds the gap as he nails the pull! Nothing Kohli could do about it ",1681563084603
10.5,"Hasaranga to Axar, , overpitched outside off and Axar !It's a googly that's floated up outside off, doesn't get the length right and disappears to the fence. Hasaranga isn't quite on top of his game out there. His lengths are either too short, or too full",1681563175969
12.1," Vijaykumar Vyshak to Axar, , 143.2kph, short of length outside off, Axar goes hard at it and flat-bats it over mid-off ",1681563589143
12.2," Vijaykumar Vyshak to Axar,  Caught by Siraj!! ! Big wicket! He floats it up on a good length outside off, Axar looks to loft down the ground but he's through the shot early. Goes high off the toe-end, and Siraj hangs onto a good catch as he pedals back from extra cover. Axar has been among the runs, and getting rid of him means that victory is well in sight now.  ",1681563633933
13.2," Hasaranga to Manish Pandey, , this time he does get to the pitch after using his feet and drills it down the ground! He has to up the ante now with wickets falling around him ",1681563925561
13.3," Hasaranga to Manish Pandey, , there he goes again! Tell you what, he wasn't anywhere close to the pitch of it, but still manages to whack it over midwicket! It's a googly that's well wide of off, Pandey advances, has to reach out and somehow clobbers it over the ropes ",1681563951786
13.4," Hasaranga to Manish Pandey, , flat on leg, pushed through by Hasaranga and Pandey uses the pace nicely to whip it past backward square ",1681563993414
13.5," Hasaranga to Manish Pandey, 2 runs, flat on the pads, Pandey nudges it through the on-side and charges back for two.  for him ",1681564029601
13.6," Hasaranga to Manish Pandey,  Lbw!! A review for LBW! Flat length ball sliding in, Pandey looks to nudge it through the on-side but misses. He's not too concerned, calmly taking a sip from a bottle of water. But that's when he hears the roar. The ball is crashing into the top of leg stump. Was originally given not out, and ball-tracking seems to have taken quite a few by surprise out there. Pandey gets to fifty, and then gets out the very next ball.  ",1681564163197
14.2," Parnell to Lalit Yadav, 1 run, short of length around the chest, pulled to deep backward square ",1681564294450
14.3," Parnell to Aman Hakim Khan, , slower short ball around the chest, sits up for Aman who swivels across and pulls it over long leg ",1681564337154
15.5,"Vijaykumar Vyshak to Lalit Yadav,  Caught by Maxwell!! Another one for Vyshak who's having a great time on his IPL debut! Slower knuckle ball outside off, it's in the slot for Lalit who slaps it hard. Goes straight to long-off! ",1681564671058
16.3," Harshal Patel to Aman Hakim Khan, , 123kph, overpitched outside off, and Aman hammers it over extra cover ",1681565033638
17.1," Siraj to Nortje, , 140.1kph, back of a length delivery just outside off, Nortje flashes hard and itB1$. Nothing the keeper can do ",1681565275457
17.3," Siraj to Aman Hakim Khan,  Caught by Kohli!! Banged into the pitch on a short of length! Aman looks to pull down the ground, connects, but fails to clear Kohli at long-on. He's been busy on the field, egging the crowd on when not taking catches and diving around. His third catch of the evening.  ",1681565362580
18.2," Parnell to Nortje, , slower short ball outside off, Nortje frees his arms and slaps it through extra cover ",1681565596966
18.3," Parnell to Nortje, , four more! Short of length into the body, Nortje pulls it through square leg and it bounces just short of the ropes ",1681565626035
19.1," Harshal Patel to Nortje, , banged in short, Nortje advances and pulls through midwicket ",1681565778706
19.5," Harshal Patel to Kuldeep Yadav, , 121.5kph, full toss on the pads, and Kuldeep whips it through square leg ",1681565919512
